"","alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp.w.offset_income","b_rplc.r.sll_initial","b_rdc.nd.cmpnst_initial","b_shrt.flghts_initial","b_mdm.flghts_initial","b_lng.flghts_initial","b_dt_initial","b_inslt.rf_initial","b_inslt.fcd_initial","b_rplc.wndws_initial","b_vntltn_initial","b_ht.pmp_initial","b_slr.pnls_initial","b_rdc.tmp_initial","b_crtfct_initial","b_co2.offset_initial","b_undercomp.w.offset_initial"
"b_rplc.r.sll_income",-1.84300845393437e-08,-112.848968618759,91.6483471258257,14.3511175164126,3.15758849200818,0.370352485466027,35.3770986374606,1.19297848467162,0.236783271628612,1.9906714730437,0.279298389811673,0.509058959163032,20.0901214167503,92.5247487126669,3.19616029051724,0.275944764824148,2.89332260726977,-6134.14140526738,695.323288979805,127.821516168467,222.871540519054,110.903032341756,474.771685567001,117.343796721296,75.9015641587808,123.95529115819,50.6864189651186,182.21305436052,276.627217782135,863.636386675752,516.207266283113,125.468840849767,563.963463646939,-70037.4058755821,7773.70947695954,1586.49413304106,2731.86641321329,1371.59460275562,5515.78465436857,1344.12995210864,821.991308489412,1476.23789381619,638.760670589117,2326.27460559563,3342.06078860879,9845.0386728396,5963.96244724453,1417.12270469005,5842.01956946613,-14359.903551663,1565.09594962547,365.582779370869,605.335084696849,384.313727827439,1013.39682654485,279.591293048575,174.411733641965,291.76351602249,105.041556923386,675.834682877153,605.873115697598,1974.05897616029,1126.54495543875,268.544982432352,1238.49259321137
"b_rdc.nd.cmpnst_income",2.60301736347994e-10,15.7959386135131,-1069.72883574116,20.7505984364647,4.86134993986529,0.62764501278743,54.2697344700301,1.36372328804321,0.357252807384434,2.14150283208495,0.454492492554025,0.627789522717335,25.5547068881828,128.629353317267,5.0132197955653,0.404087789503633,3.80202390638855,695.323288763541,-8671.78263469457,188.233942527569,314.823142536947,170.602801219656,690.267358402173,165.775444167435,105.816356245973,173.847824057094,68.0486072901738,220.955681570063,369.967963846056,1274.62294620918,750.260771339257,155.912628409148,884.331439227897,7773.70947695954,-95281.9757223181,2213.90124411219,3657.13381212751,1980.10748512648,7716.52073807647,1820.67041112601,1090.44084113358,1979.06044555043,822.214631841105,2596.4347100055,4356.36526750342,13903.6744451717,8311.52176531772,1686.83362086491,8856.2544298195,1565.09586814302,-19410.0358811714,517.739457986335,830.945273721893,554.352954283082,1426.2392002119,374.05926493753,235.069437103433,384.515172368095,132.165054588215,781.704373438458,792.71421331396,2737.82668633534,1573.07921456875,329.621829535938,1873.00072072905
"b_shrt.flghts_income",-2.99142004264468e-16,2.45604370752034,19.0233190477176,-227.240592668068,1.75355798253364,0.211832853158805,9.28494086887276,0.1904670645304,0.0344223690013602,0.306313594102543,0.0776791114256384,0.108303690297639,5.06878840198187,25.7255692794418,0.825290119951889,0.11464908098772,0.678325399493368,127.821516501115,188.233942629353,-1850.95106817,119.674798716132,66.3552385389568,128.855096419081,27.0682635211752,16.3608740806581,29.4503950240817,11.4967550478742,41.7908377110837,72.4872171380658,252.863479546092,141.728522801391,32.4117294990783,156.551476827146,1586.49413304106,2213.90124411219,-21902.4664498466,1446.00778680151,825.158294361586,1541.28446194394,338.782971889227,190.536051060292,379.82862716682,155.417059698215,532.994350457645,997.57110468726,2963.06304779033,1678.3459094956,390.868123579918,1637.36009033664,365.582789713163,517.7389312515,-5235.26042071275,362.054554836948,245.148433791537,337.186694593538,77.6733426181607,45.3216415843051,83.0046806902855,30.0014325783655,169.82827144677,203.004095236408,731.023777844243,377.761658879683,88.3083266033931,406.594627770661
"b_mdm.flghts_income",1.27809778875884e-10,4.50985177795154,37.8928122428433,15.5870300581717,-50.5070698645217,0.319498579772267,17.7604282907588,0.419075950639457,0.0860476061767728,0.653596191464893,0.137559958231625,0.194535032060164,8.56795355735328,47.161956271465,1.80442217130181,0.152612975389568,1.09571578114174,222.871540227613,314.823141575033,119.674798600065,-3085.48014056721,94.2845135171909,227.22929883737,44.3040489417166,27.5032132391949,47.612719784568,19.2061700963931,74.6044626423366,110.491457259527,432.257194382507,240.036468200913,53.9154466488568,282.907478445317,2731.86641321329,3657.13381212751,1446.00778680151,-36113.4203510344,1159.4996515575,2667.83883807996,533.308401332275,311.076621516662,590.14049642509,251.895419803941,973.014013233715,1427.62995503042,5063.28451496721,2840.2869766301,643.043960642135,2960.44637510182,605.335277607746,830.947740777091,362.055075644456,-8342.18572222143,336.516167094651,571.513185445254,124.847165480823,75.7525829630455,131.365350869333,48.6499718572259,292.025492115785,295.960200615346,1157.39588925801,618.514684574042,136.30052096895,717.525380402427
"b_lng.flghts_income",4.49518624316075e-09,2.30935240690895,17.5235859749014,8.6585543880149,1.51798583387444,-6.45552810254545,8.46828188821356,0.203679051340007,0.0499648452642108,0.339323149594956,0.106323141509001,0.115983909052988,4.55752563086755,26.8668337981719,0.96370951190014,0.0674416155179772,0.546277614589986,110.903032494231,170.602801298471,66.3552393108196,94.2845140635056,-1702.78315789298,113.943185388033,22.3929502497298,13.1062384760149,23.6183278984859,10.8832414468866,43.711823135123,68.3430391006969,268.008068646694,120.573268181807,25.7526919859276,146.895389134999,1371.59460275562,1980.10748512648,825.158294361586,1159.4996515575,-20135.7657591406,1343.01621554644,279.683622940473,152.277292076459,303.112199839727,146.006911407026,608.437904237553,900.673226654192,3167.99040313244,1420.64327873329,312.426225890543,1542.09996695186,384.313755652696,554.353001769566,245.148565079558,336.515723670622,-5700.9894122849,364.174807377393,76.114098529862,44.471634543232,79.730026592986,33.5666196449462,198.136306527512,216.032502890537,877.462398078208,399.534073907452,83.84849400814,476.639725051477
"b_dt_income",2.25271386511393e-09,8.06003244906529,89.7533315384404,16.690095355237,3.91870242411819,0.434377815009125,-497.966831484885,0.977667952813197,0.215835722597195,1.61237514042144,0.314592732462706,0.396625256985634,17.904556436605,100.524965562536,4.13383297103655,0.31927720787364,2.82226400460355,474.771685507689,690.267358632726,128.855096688161,227.229299158232,113.943185364947,-6461.83799656704,111.655380466694,71.138315780448,118.603577000071,47.3555301214869,140.705041943498,258.74450905653,909.19246984006,565.306910263023,123.439666132718,662.587595166607,5515.78465436857,7716.52073807647,1541.28446194394,2667.83883807996,1343.01621554644,-72552.1286383448,1275.06140019892,765.42256376792,1395.55839927648,589.869377131218,1710.88995473141,3113.6687055845,10150.1130422825,6434.39397759261,1362.30177204554,6774.62626066399,1013.39681511882,1426.23913642971,337.186743131787,571.513155643301,364.174782056534,-13901.8160489397,236.851915146219,147.635615283342,246.101444863912,87.8951400661356,490.411679790223,513.646014955779,1865.95176603731,1152.32806731182,239.891571332507,1365.54238451059
"b_inslt.rf_income",-4.268258808282e-09,2.19286667717893,16.165463064297,2.56255775538188,0.50424383384313,0.0759927228464862,5.64600058925062,-19.1555925410738,0.204341154888675,1.48020647799289,0.144963017622908,0.493999186202812,13.3646613175948,14.6034483406043,0.310360094002489,0.0344072167536142,0.475831138968182,117.343797160693,165.775443438707,27.0682638656253,44.3040492477095,22.3929501281227,111.655380424174,-2134.72391806515,90.7927601585909,145.189013896141,35.6061908606979,163.432554855712,219.428422677341,272.598828329101,129.740003308487,20.311462531378,137.133823603837,1344.12995210864,1820.67041112601,338.782971889227,533.308401332275,279.683622940473,1275.06140019892,-23605.7595114463,917.476029448694,1614.09446462897,409.349965376822,1826.77773692721,2410.47058374526,3012.45063687517,1465.80174600761,222.022993322304,1386.67411575647,279.59131680371,374.059292833611,77.6734829642781,124.84694656534,76.1141378263891,236.851927645793,-5573.99384022665,236.457669876152,379.519438210349,90.1082590905513,660.817696625739,600.456091234249,694.115206307051,289.090996800859,36.4428251293995,307.303618628213
"b_inslt.fcd_income",5.53246718160426e-14,1.29068261441672,10.7146968705897,1.63071055695769,0.305740019624978,0.0453191151868579,3.68183714492479,0.658925986437164,-4.63021820832449,1.02659891802099,0.0973584578052901,0.291110951472589,8.39574712195054,9.50468051957305,0.19400440531263,0.0221560452425031,0.319498804167599,75.9015642797344,105.816355932732,16.3608740357373,27.5032134070723,13.1062383319299,71.1383156945915,90.7927596077577,-1402.97581971189,91.6853192316453,22.495278929244,105.37408991199,140.652693138842,175.116366818016,83.2388519659385,12.9573678236357,92.4286215942787,821.991308489412,1090.44084113358,190.536051060292,311.076621516662,152.277292076459,765.42256376792,917.476029448694,-14625.4770147655,958.667634847214,243.317004688328,1102.82096045472,1450.32008134631,1820.74677077736,887.417380794259,133.420357620801,886.122179969954,174.411732780084,235.069441051622,45.3216809030531,75.7524222467086,44.4716434536677,147.635616143574,236.457663424866,-3594.86219035518,234.222523540635,55.8574445081942,419.863794931405,377.599729720506,436.208850367397,181.529997242817,22.1570087498449,204.768721926634
"b_rplc.wndws_income",-7.70300108646063e-08,2.32057950716072,16.8757406478133,2.85819791722602,0.549913582544711,0.0785419600619993,6.24582684238466,1.01971179293117,0.242379479685547,-30.053260228393,0.17284627259004,0.48419784263092,14.0792784548885,15.6698689063961,0.323363452576576,0.0417612834506579,0.462296584867859,123.955290795726,173.847823821603,29.4503945160021,47.6127197468579,23.6183269176883,118.603576502367,145.189012961929,91.6853185923975,-2215.70415480274,37.4864727030995,166.068993745002,222.094451217203,284.249241759953,137.999660145394,21.2552804645676,142.069213441988,1476.23789381619,1979.06044555043,379.82862716682,590.14049642509,303.112199839727,1395.55839927648,1614.09446462897,958.667634847214,-25222.9920796116,445.227420540569,1927.14912427167,2499.86993378616,3231.43733575615,1610.13357528837,241.120216661741,1482.70963485627,291.763490128655,384.515072780803,83.0046568924175,131.364000718648,79.7299028520179,246.101451454468,379.519420579273,234.222509307049,-5710.54848385409,93.4501650291372,680.538159701758,599.379447127792,711.829925263869,302.102935306825,37.0129561950049,311.77017444784
"b_vntltn_income",3.82926504078193e-11,0.942800104516637,7.39992219769044,1.22504388558032,0.240712103221988,0.0354888932852016,2.95033409578825,0.293270565907502,0.0642599971835651,0.482795716681,-4.92825675624011,0.152178712571108,5.60461989585491,6.71865080693692,0.186701085646875,0.0172956324103813,0.176522364828803,50.6864191663967,68.0486075843961,11.4967554549623,19.2061705299127,10.8832416811127,47.3555302796742,35.6061911102485,22.4952792560858,37.4864731342524,-834.662222824295,53.5508204308123,81.4867882781935,107.602540443939,53.7052887257823,8.76339728749785,53.7170130790678,638.760670589117,822.214631841105,155.417059698215,251.895419803941,146.006911407026,589.869377131218,409.349965376822,243.317004688328,445.227420540569,-10074.5060685639,665.371033291219,987.301356003265,1294.03778901732,659.958821856831,104.331738929219,593.527444678235,105.041574396551,132.165091867247,30.0015442631424,48.6498235195774,33.5666239260331,87.8951567485862,90.1082451632929,55.8574617896562,93.4502196204309,-1917.10245171786,205.858373367587,192.386144408311,237.134455809249,104.843492201832,13.546106693743,103.229523264927
"b_ht.pmp_income",-2.43652702922669e-09,2.3530343347204,17.5612143214128,4.36702807659271,0.756352053270603,0.118954153267112,5.88809047162855,1.63884569533701,0.385897916112256,2.3902498256633,0.16496218805412,-8.86458454970257,25.6493267021767,23.7081088424956,0.218357232274057,0.0194923728390127,0.494811189685805,182.213054405376,220.95568137055,41.7908381031324,74.6044626453555,43.7118230846996,140.705041991059,163.432554272388,105.374089971354,166.068994635217,53.5508202003424,-2948.46635770796,334.833948931821,381.118742201353,171.316207435879,20.3134596053998,173.985213457972,2326.27460559563,2596.4347100055,532.994350457645,973.014013233715,608.437904237553,1710.88995473141,1826.77773692721,1102.82096045472,1927.14912427167,665.371033291219,-34835.9594792277,3914.16020352014,4522.32899862007,2082.40352932873,255.252394178618,1853.14188103321,675.834675086065,781.704371061203,169.828330207417,292.025087455955,198.13631144497,490.411684681853,660.817696901372,419.863794949515,680.538164907414,205.85837204283,-11252.8732983564,1314.99013399046,1482.37164778943,623.29544502455,70.2174537791614,627.305687639705
"b_slr.pnls_income",7.69747055562648e-09,4.46456626903441,38.4822828780894,7.34180652916695,1.36173517049969,0.209931942565589,15.1202059221203,1.55056797263211,0.342057148427135,2.74406871510655,0.405576470583124,0.900046591687524,-307.221209551163,34.3033099374029,0.86062611253536,0.0954324745412049,1.19444550884968,276.627217805708,369.967965873001,72.4872176355345,110.491458614251,68.3430389388629,258.744508869157,219.428423079889,140.65269325553,222.094451846081,81.4867882814576,334.833948856315,-4356.71698909788,618.08085721579,297.843486595209,54.00009993476,294.074774120319,3342.06078860879,4356.36526750342,997.57110468726,1427.62995503042,900.673226654192,3113.6687055845,2410.47058374526,1450.32008134631,2499.86993378616,987.301356003265,3914.16020352014,-50742.5851950109,7204.3908348995,3542.61774522538,616.985871623361,3149.4010884457,605.873070729558,792.71422152099,203.00429086899,295.960211755948,216.032463177605,513.646008693965,600.456070596556,377.599730776974,599.379441744165,192.386118478831,1314.99011355919,-10722.3024434733,1469.78414901917,624.654858280254,86.9397227530293,616.266140873208
"b_rdc.tmp_income",1.91819981397038e-10,15.108317561984,143.16556802389,29.2129104363757,6.70582271206808,1.01076077231527,62.691957121875,2.49785152377979,0.606703430578823,3.92056183938292,0.618064658160033,1.20048417920609,42.1362836957097,-1156.29121324048,5.85222314853837,0.519327789801483,5.34064660031585,863.636386350919,1274.62294412216,252.863479015907,432.257193436718,268.008068072041,909.192469537047,272.598828199143,175.116366790118,284.249243105881,107.602539703972,381.11874058202,618.080855936686,-11440.5628119228,992.959882185764,216.110123829502,1131.8496527397,9845.0386728396,13903.6744451717,2963.06304779033,5063.28451496721,3167.99040313244,10150.1130422825,3012.45063687517,1820.74677077736,3231.43733575615,1294.03778901732,4522.32899862007,7204.3908348995,-126032.388517247,10957.2029501665,2292.84938060578,11303.2259066168,1974.05894044252,2737.82656831909,731.023806797234,1157.39354582898,877.462283014869,1865.95175029614,694.115170311956,436.208842891185,711.829904358495,237.134412007511,1482.3716294791,1469.78415627914,-26373.9815768316,2081.08424275881,430.66840500364,2335.86380621533
"b_crtfct_income",-6.77413707422917e-08,9.25656614612946,99.3915401550644,18.7896397174616,4.43808549885977,0.508100048968877,46.9426821438864,1.1929330672547,0.267682165218493,1.8992613967074,0.343565268584522,0.487402837620141,20.8145641279605,107.565321149452,-45.8182798602509,0.405524380112206,3.55592742907311,516.207266320209,750.260771523482,141.728522686862,240.036467721356,120.573268257013,565.306910020372,129.740002784645,83.2388518413555,137.999660712657,53.7052885241207,171.316207057963,297.843486128393,992.959881908462,-7010.23068883928,151.613121782446,703.980443054987,5963.96244724453,8311.52176531772,1678.3459094956,2840.2869766301,1420.64327873329,6434.39397759261,1465.80174600761,887.417380794259,1610.13357528837,659.958821856831,2082.40352932873,3542.61774522538,10957.2029501665,-78126.4798310418,1659.70043530171,7124.40791620048,1126.54492724481,1573.07916832675,377.761612062468,618.513891461489,399.533996441102,1152.32805763992,289.090919775682,181.529988319492,302.102924047945,104.843443568241,623.295436737609,624.654757608911,2081.08417900093,-15426.9503206481,302.399849604066,1459.85150092369
"b_co2.offset_income",4.01410047283113e-11,1.318240916685,22.4733830554479,3.83202000724273,0.663114940287802,0.0324707786223324,8.52538160513761,0.101003769479098,0.0159032507084235,0.193132682010327,0.0267785607137152,4.58291261401433e-05,2.66967107831552,22.9642711921108,0.324887019294157,-3.93954283019882,1.58166765422432,125.468840965505,155.912628054286,32.4117294952596,53.9154469484427,25.752691842154,123.439666107708,20.3114623116422,12.9573678787052,21.2552807659939,8.76339723999257,20.3134595929488,54.0000996089387,216.11012436737,151.613121926862,-1510.14819491334,118.021796485914,1417.12270469005,1686.83362086491,390.868123579918,643.043960642135,312.426225890543,1362.30177204554,222.022993322304,133.420357620801,241.120216661741,104.331738929219,255.252394178618,616.985871623361,2292.84938060578,1659.70043530171,-16397.7043742101,1155.40431814581,268.544973927259,329.621697716868,88.3082976042663,136.300355856978,83.8484500500507,239.891568558214,36.4427963709517,22.1569955038861,37.012939187264,13.5460717950292,70.2174525747516,86.9396929103482,430.668363500197,302.399875861942,-3144.68643645423,238.045323143371
"b_undercomp.w.offset_income",-1.48468871605113e-08,10.726218358153,122.929087750486,21.9776975541688,5.63652803579255,0.633458068519442,59.7342826834316,1.30112437236218,0.327295302186522,1.85947137394704,0.397417820493275,0.506895081079632,21.3866442613194,139.343359750032,6.33374102861141,0.465089554532171,-34.3158524927702,563.963463832402,884.331439994903,156.551477304359,282.907478727816,146.895389042576,662.587595091534,137.133823528423,92.4286216894264,142.069214133371,53.7170128767922,173.985213474175,294.07477365926,1131.84965305454,703.980443558488,118.021796470476,-8032.86734942094,5842.01956946613,8856.2544298195,1637.36009033664,2960.44637510182,1542.09996695186,6774.62626066399,1386.67411575647,886.122179969954,1482.70963485627,593.527444678235,1853.14188103321,3149.4010884457,11303.2259066168,7124.40791620048,1155.40431814581,-81076.349801712,1238.49274756886,1873.00185568804,406.59507929077,717.525549496104,476.639965415959,1365.54245823511,307.303408916307,204.768723217614,311.770772419978,103.229401529535,627.305784948579,616.266774504063,2335.86505111115,1459.85170697621,238.045463988089,-17578.1649665534
"b_rplc.r.sll_initial",6.70413653200366e-17,-23.9108920826273,19.6891154800352,3.75202469131447,0.802291698607672,0.133091339154723,6.52686785524656,0.259707312416866,0.0641610269005216,0.383222017351827,0.0380289663053085,0.166583286870792,3.98567161864252,22.9328508155122,0.66006605145785,0.0551370861489923,0.758155928839084,-1424.79204272092,159.803935596755,32.717399629493,55.846378515823,35.0113688960445,99.2834745650139,27.5683593709223,18.3592497806769,27.4724796349122,9.21535904944318,60.1038676231639,55.8345882142907,195.069678802922,110.952520895182,26.3289233065985,137.309769500562,-14359.903551663,1565.09586814302,365.582789713163,605.335277607746,384.313755652696,1013.39681511882,279.59131680371,174.411732780084,291.763490128655,105.041574396551,675.834675086065,605.873070729558,1974.05894044252,1126.54492724481,268.544973927259,1238.49274756886,-4657.01658791605,499.859820432354,117.057150236201,189.538453201301,140.803452915366,299.258138225554,95.7358859129304,62.3349890777366,95.0330056249496,28.9484422436323,246.540662595082,184.868589883538,643.659579027409,342.069250973094,79.388079098397,427.715551441425
"b_rdc.nd.cmpnst_initial",-8.99437608002303e-10,3.2491209024561,-234.058167752684,5.86961863145268,1.27676761829845,0.207811063744378,10.4662991818601,0.345046875382226,0.0947678834052979,0.480217569099701,0.074956048049709,0.212861171772903,5.38744269000643,32.9634638683428,1.06665747341019,0.0749634792433842,1.09566623802031,159.803935599566,-2033.86605134051,49.8750619534064,81.3863420667045,53.9471723360489,147.462082907525,38.7554757565167,26.1116264499856,38.2328991062404,12.3144869241759,76.5669138573883,76.5315256136518,287.087861214237,164.490716934215,34.9509846459157,218.922893367481,1565.09594962547,-19410.0358811714,517.7389312515,830.947740777091,554.353001769566,1426.23913642971,374.059292833611,235.069441051622,384.515072780803,132.165091867247,781.704371061203,792.71422152099,2737.82656831909,1573.07916832675,329.621697716868,1873.00185568804,499.859820432354,-6450.95065051719,173.480045879738,272.700405004865,206.173254316839,429.907038278152,132.867459864786,88.9784135406089,130.258070443102,37.6279393552124,309.392328909764,253.303528370813,906.336840093106,490.645277084729,103.6288266559,659.756951485835
"b_shrt.flghts_initial",3.71107488337040e-09,0.590325262722323,4.77903352370379,-62.8970013819629,0.50584491020495,0.0694965999995365,2.06879441576372,0.0598224562148528,0.0110299151049896,0.0800185343697246,0.0167059419595365,0.0373816637630176,1.21820268771243,7.58768124812707,0.209468433583207,0.0242597432625975,0.224372098183148,32.717399934011,49.8750620893688,-499.556151221019,33.667257554327,21.8864349820509,31.6920050993546,6.99895530466891,4.52597043233116,7.20204196324766,2.4883978956237,15.4523501881013,16.7402089462154,69.9766140786289,35.956345931568,8.19922762340606,44.5050552261446,365.582779370869,517.739457986335,-5235.26042071275,362.055075644456,245.148565079558,337.186743131787,77.6734829642781,45.3216809030531,83.0046568924175,30.0015442631424,169.828330207417,203.00429086899,731.023806797234,377.761612062468,88.3082976042663,406.59507929077,117.057150236201,173.480045879738,-1794.46856951673,124.765688821514,93.1269319128666,105.075461844512,27.6868475489618,17.4994335587223,28.2229028313031,9.12326852450952,69.2110927667556,65.9414325622617,257.815200855925,122.653736273469,28.9437375209005,147.937080141375
"b_mdm.flghts_initial",-2.63593602109558e-07,1.02433905519135,8.96631674328859,4.47753205854656,-13.4003965642467,0.102719167615331,3.76999102885487,0.111858708157549,0.0232643268939736,0.164876784011191,0.0333095476337001,0.0662984904218333,2.09021404155559,13.4388294739682,0.436141129955163,0.0296342626934053,0.355861833093753,55.8463773996456,81.3863391181428,33.667254685661,-812.338751456222,30.8569856229472,55.4131838614452,11.6380128281505,7.66634838484019,11.750492855312,4.11783028048348,25.476635959996,25.5307411428451,111.77081546293,60.0040639168387,12.9745537015722,80.1534675617603,605.335084696849,830.945273721893,362.054554836948,-8342.18572222143,336.515723670622,571.513155643301,124.84694656534,75.7524222467086,131.364000718648,48.6498235195774,292.025087455955,295.960211755948,1157.39354582898,618.513891461489,136.300355856978,717.525549496104,189.538453201301,272.700405004865,124.765688821514,-2774.75685773387,125.724481502918,174.826936292269,43.9261191158088,28.3032266896282,43.7602626871867,14.1789184346876,110.558013573809,92.7907571390595,383.939969697368,196.279284774735,42.4636490981744,256.161921477592
"b_lng.flghts_initial",-2.85258933402542e-09,0.650999678910799,5.48575751616808,2.94731477776328,0.52309808976809,-2.16425536255372,2.31467650888059,0.0685734239731778,0.0151046932427004,0.0984213850028793,0.0324856646675451,0.042129916880085,1.241018085526,9.73934580068749,0.292149507057956,0.0189245091352872,0.198434114844666,35.0113690102324,53.9471721658629,21.8864348477462,30.8569885140483,-544.361118700016,34.6576480474673,6.89351327781886,4.3789489599872,6.98820549348897,2.74320310540773,16.0855517216421,18.1469371672747,83.1104693494909,38.2063606035488,7.75765248409478,52.3920488799946,384.313727827439,554.352954283082,245.148433791537,336.516167094651,-5700.9894122849,364.174782056534,76.1141378263891,44.4716434536677,79.7299028520179,33.5666239260331,198.13631144497,216.032463177605,877.462283014869,399.533996441102,83.8484500500507,476.639965415959,140.803452915366,206.173254316839,93.1269319128666,125.724481502918,-2124.9377254089,128.870129115088,28.1521963748931,17.9158994300851,28.6821686859071,10.2370542629574,77.4267773605923,68.7362363787074,318.401950561274,147.647812744488,30.1582890365609,198.330101131631
"b_dt_initial",3.25731200386718e-14,1.60060719330414,18.5061251579711,4.20281747104475,0.970623071918806,0.141392568208376,-97.3754124047623,0.212647022499729,0.0537404802523292,0.308449478339656,0.0478481727722874,0.126971498159071,3.37440156588143,24.0049946550931,0.843397750137775,0.0591900777579091,0.734873110422846,99.283474705476,147.462083004725,31.6920048609869,55.4131861634469,34.6576483084142,-1418.5044184151,23.4283925494428,15.634476655457,23.475124844575,7.84254371907963,45.5679235643537,47.8662089318493,190.542186760891,116.521303726265,24.8379929988079,155.789091066299,1013.39682654485,1426.2392002119,337.186694593538,571.513185445254,364.174807377393,-13901.8160489397,236.851927645793,147.635616143574,246.101451454468,87.8951567485862,490.411684681853,513.646008693965,1865.95175029614,1152.32805763992,239.891568558214,1365.54245823511,299.258138225554,429.907038278152,105.075461844512,174.826936292269,128.870129115088,-4314.7369953874,76.7727950274548,50.7467974282636,76.5684627210647,22.9278748215923,181.409890106591,149.729363784635,576.863518738914,337.4285306647,70.1283472394984,448.484749030058
"b_inslt.rf_initial",6.89867481229454e-16,0.420693936585966,3.25889815389392,0.581869136387635,0.115143002703973,0.0205908655543598,1.00735451281538,-5.69288360996368,0.0654213277955945,0.382496087590386,0.027626280450023,0.196504864749898,3.91786562854619,3.57579216013012,0.0470848341283847,0.00422029284049303,0.112625530889254,27.5683594809069,38.7554757570343,6.99895511579682,11.6380140063265,6.89351340445251,23.428392485435,-571.124104531313,26.7554289558259,38.397854444198,8.87269174661434,67.3145408959736,61.5787804672846,70.8539441665454,28.8562576434986,3.6854073935073,34.7409297007805,279.591293048575,374.05926493753,77.6733426181607,124.847165480823,76.114098529862,236.851915146219,-5573.99384022665,236.457663424866,379.519420579273,90.1082451632929,660.817696901372,600.456070596556,694.115170311956,289.090919775682,36.4427963709517,307.303408916307,95.7358859129304,132.867459864786,27.6868475489618,43.9261191158088,28.1521963748931,76.7727950274548,-2161.74227390499,102.179827517936,148.013864529933,33.2015368114013,298.836052585261,242.993870002954,268.327437918676,99.2903097547373,10.8007348597397,120.681547513281
"b_inslt.fcd_initial",-5.59896350879156e-10,0.261443633352223,2.25548748748437,0.389420333266585,0.078826871626975,0.0129050347789557,0.708368996014066,0.211950508130502,-1.52945268214732,0.280391726938734,0.0188491636803804,0.121534197200071,2.58237483665056,2.48042821843867,0.0318005493578829,0.00283000412873677,0.0798657873493684,18.3592497576214,26.1116264158161,4.52596998621552,7.66635080410864,4.37894907396929,15.6344765903395,26.7554289297143,-394.707814037987,25.5741886478724,5.92409430812686,46.315061645884,41.5166323101148,48.0104563111782,19.4292315766853,2.43573649096142,24.768303564368,174.411733641965,235.069437103433,45.3216415843051,75.7525829630455,44.471634543232,147.635615283342,236.457669876152,-3594.86219035518,234.222509307049,55.8574617896562,419.863794949515,377.599730776974,436.208842891185,181.529988319492,22.1569955038861,204.768723217614,62.3349890777366,88.9784135406089,17.4994335587223,28.3032266896282,17.9158994300851,50.7467974282636,102.179827517936,-1481.57402481836,97.7485387923795,22.0204301691086,204.731676598498,161.598637103666,180.302480916913,66.2318577375053,7.08497573674095,85.9844933019838
"b_rplc.wndws_initial",2.84531151321097e-14,0.415409925109679,3.24153945146401,0.637221418859272,0.123467114954729,0.0207995729243083,1.06313603466871,0.302592610608065,0.076845357435326,-7.63576267914278,0.0334591073054475,0.189007038800867,4.00171233841383,3.70561170851373,0.0456967579246758,0.00442196345371032,0.103617605336794,27.4724795535035,38.2328990383649,7.20204163719639,11.750494223009,6.98820563586696,23.4751247375733,38.3978544505909,25.5741885987704,-565.492274248093,8.86199667044421,66.6888041340407,59.3263147980792,70.2472516391747,29.0218279355809,3.59610185737527,34.01694082417,291.76351602249,384.515172368095,83.0046806902855,131.365350869333,79.730026592986,246.101444863912,379.519438210349,234.222523540635,-5710.54848385409,93.4502196204309,680.538164907414,599.379441744165,711.829904358495,302.102924047945,37.012939187264,311.770772419978,95.0330056249496,130.258070443102,28.2229028313031,43.7602626871867,28.6821686859071,76.5684627210647,148.013864529933,97.7485387923795,-2147.35927115014,33.3095622568728,302.001321437043,234.853613835286,265.151255823425,99.8331600127586,10.3540496826669,118.42012596458
