"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp.w.offset_income","b_crtfct_price","b_undercomp.w.offset_initial","logLike"
-16.3440491154771,7.17061675455679,1.38586978784496,1.78791974162795,9.24920641220581,31.0465439071012,1.50255362875979,9.63854217887075,15.711504336441,6.68003850519926,4.43139963011678,61.428954694484,3.40183262865343,2.49755469167493,17.8733090616196,16.2558827067797,22.0932199086908,-5.15341119094471,-4.5389208100976,-4.59942806121249,-4.85730104944422,-4.98882602146259,-5.47604674712468,-4.82553903031407,-4.84358981618393,-5.10421656286153,-6.81924888962274,-4.24865022948478,-4.06013238058083,-4.27006007995449,-5.348060647551,-6.47697812674818,-4.27645931670165,0.0486835802589253,0.00285155400346009,0.0168535479846125,0.00912217515808317,0.014918064093912,0.0310082375840595,-0.0120955313439269,-0.058650806238696,0.0173139371511781,0.0345159227660199,0.0382449770957176,0.0155784833942518,0.0107208434881415,0.0250852163053807,0.0561332999918035,-0.0638385994970811,-0.00010633575248828,-0.00147312803278033,-42466.8956198795
-16.3441101105856,7.16954007938951,1.38494378075402,1.75969959419829,9.36894976289056,31.3690743768141,1.49463517796378,9.60205137770042,15.6758931067714,6.6837914211437,4.43913900708444,61.5240910106891,3.40440759359993,2.49438985151878,17.8094163155899,16.2072229837421,21.9170260906596,-5.15231035322808,-4.53790375560736,-4.59874921065309,-4.85594333514135,-4.98751126712889,-5.47511345546412,-4.82416218862892,-4.84270295364718,-5.10308918720161,-6.81809104472469,-4.24751146810778,-4.05919990342158,-4.26918089464001,-5.34694114826496,-6.4744941019595,-4.27538288658444,0.0487837030058161,0.00293361549580428,0.0168967310292927,0.00924460997909199,0.0150508251719343,0.0310882606848206,-0.0120112882717613,-0.0585936399238125,0.0173797302705697,0.0345841541412542,0.0383482599564718,0.0156643212641754,0.0108043548775639,0.0252126584337224,0.056364549519351,-0.063652786252373,-0.000100604504999409,-0.00144589958515284,-42466.8635379885
-16.3495337869976,7.16956407628835,1.38412387847304,1.78229337252166,9.33633635819164,31.1155332007541,1.49491701983404,9.58945469725164,15.6556962208482,6.68088386758177,4.43804125872416,61.6773854730132,3.40449236632727,2.49466459719496,17.7831267692561,16.2356932166549,22.0095393133758,-5.15028041294014,-4.5359455123809,-4.59643793593535,-4.85472048657346,-4.9856734239403,-5.47329144988725,-4.82173652812638,-4.84092993705256,-5.10087230796605,-6.81618965453786,-4.24586865345383,-4.05735194281336,-4.26721272223189,-5.34566557608588,-6.47278960591193,-4.27407822160544,0.0489600504949927,0.00309006526658602,0.017104535011098,0.00938934002729142,0.0152300869842828,0.0312488407623902,-0.0118856371315718,-0.0584917376620396,0.0174661484956729,0.0346707484105456,0.0385236629785825,0.0158127144471597,0.0109596666060764,0.0253924520342536,0.0565779606281157,-0.0633616340671515,-9.88114957604941e-05,-0.00142953940920278,-42466.8538620258
-16.3487829424754,7.16125977944918,1.38299761401921,1.76830694040465,9.30721849732197,31.3229797299311,1.49764279303163,9.60489150089831,15.658363632534,6.67606836953578,4.43096260344563,61.0920290381953,3.3965809972766,2.49415675319547,17.8142481322819,16.2115922274588,21.9740986023117,-5.15085589411255,-4.53588340415605,-4.59654313787649,-4.85700334666281,-4.98816431255953,-5.47392398781371,-4.82142129950265,-4.84092229994885,-5.10066717217487,-6.81635176234092,-4.24657100147165,-4.0579170972281,-4.26738588143611,-5.34829025880525,-6.47694982937968,-4.27779654701458,0.0490243707681976,0.00312147988661477,0.0171560897266032,0.0096124069641945,0.0153974017412226,0.0313428065887617,-0.0119552515662791,-0.0585507813828728,0.0174399025866958,0.0346939030991624,0.0386032731537574,0.015893562867583,0.0110158625544358,0.0256893125626288,0.0568305537563869,-0.0629990648076972,-0.000108973874614461,-0.00148008425060605,-42466.8484248723
-16.3467791288246,7.15941237177438,1.38297314712402,1.76949246063514,9.33552522912356,31.0856606398105,1.49442728938194,9.58990016526033,15.6866778942334,6.67924059370533,4.43717437773096,61.6613817747672,3.40085386546329,2.49176314823843,17.8097602224428,16.2068217165965,21.9636597044661,-5.15257215798657,-4.53697629866669,-4.59730156369799,-4.85881629235741,-4.98976559112343,-5.47469804637542,-4.82132673023911,-4.84091769494065,-5.10075152647687,-6.81418792588207,-4.24853655942855,-4.05874654208438,-4.26864625616608,-5.34950202226555,-6.47985636932528,-4.28076887380682,0.0491143182986478,0.00316801766653151,0.0171774717135756,0.009717263287523,0.0154938842925655,0.0313852597167975,-0.0120122161873998,-0.0584511848780895,0.017471550990971,0.0345142889647099,0.0386982332358187,0.0159452123161852,0.0110782575374636,0.0257555673494735,0.0569247888962882,-0.0628677340973695,-0.000111824863045265,-0.00148258076049793,-42466.8479955295
-16.3496406917212,7.16226502778796,1.38316544219141,1.7730229547099,9.33138283821208,31.2806800132676,1.49464409584652,9.60279407409533,15.6469966137121,6.67996506669114,4.4367897359373,61.4138328547866,3.40312369635746,2.49284148906385,17.7925786616014,16.2162300178618,21.9763272088284,-5.15228764032953,-4.53688829784761,-4.59698924339531,-4.85769603704915,-4.98911647354214,-5.47436923349401,-4.820747263531,-4.8406685999574,-5.10045608709991,-6.81465354610748,-4.24754381369721,-4.0583229525922,-4.26827608423651,-5.34819329429733,-6.47763580044071,-4.27970631929569,0.0490839140588932,0.0031576026930768,0.0171767052284612,0.00965090507834702,0.0154700959842235,0.0313592021394488,-0.0120165301660389,-0.0584823033363715,0.0174285424231499,0.0345834015984912,0.0386381571761815,0.0159035787611425,0.0110572185684375,0.0256588270475311,0.0567965783462985,-0.0629359023678949,-0.000108693401364184,-0.00147460309385407,-42466.8458421107
-16.3517020423074,7.16365350950021,1.3833267972409,1.76921645734079,9.32722335098754,31.182052309938,1.49593296386249,9.5964071722962,15.6820822036084,6.6790421132553,4.43605599596266,61.3579259475963,3.40062934818787,2.49423228567398,17.8081742529954,16.2131194895131,21.9770862255037,-5.15161690402314,-4.53647588064441,-4.59641444038948,-4.85649306380234,-4.98808736776875,-5.47392115201428,-4.82012126806584,-4.83982434534033,-5.099841341071,-6.8143029854918,-4.24650879112195,-4.05774044248327,-4.26777951862614,-5.34713065626378,-6.47530633147258,-4.27848995749856,0.0490465848882587,0.00314054672422003,0.0171421853723283,0.00957557254725397,0.0154039335311208,0.0313388231056664,-0.0120406309542059,-0.058548209449978,0.0173982809779794,0.0345844568887708,0.0385746920463538,0.0158637805007356,0.0110321688207728,0.0255794749598501,0.0566653789543498,-0.0630118208001091,-0.00010729783838106,-0.00147169047372503,-42466.8453346489
-16.3508210350642,7.16164069313226,1.38308184354474,1.77061124142913,9.3212715951439,31.2248024305378,1.49523130446502,9.60171254286609,15.6657237406029,6.68156198347097,4.43783831900211,61.4476624480383,3.40041378067525,2.49276279189709,17.8012076911363,16.2080354912659,21.9686825349546,-5.15084434071301,-4.53577408168089,-4.59591744266476,-4.85584894956846,-4.98737901594983,-5.47337211675669,-4.81948347060656,-4.83903420001254,-5.09903112432126,-6.81379621418575,-4.24576169516076,-4.05697333558656,-4.26711597975243,-5.34634999930892,-6.47417300874247,-4.27765068803697,0.0489660736288872,0.00306745551758879,0.0170811739137658,0.00949241350955942,0.0153134354340349,0.0312729110574459,-0.0121152246196501,-0.0586125007133684,0.0173294518773309,0.034513286467482,0.0384879748180434,0.0157921661927793,0.0109593356442181,0.0254975721396276,0.0565101443509598,-0.0631266832819082,-0.000109351630190596,-0.00147610116296609,-42466.8449402557
-16.3530066520112,7.16174031953602,1.38305884636482,1.7710766164535,9.33364894557996,31.1969191991356,1.49508291194157,9.59696133771317,15.6670435352961,6.67768443673524,4.43590546828601,61.3477785203887,3.40221301219469,2.49288245923697,17.7980802312515,16.2131374974076,21.9791455583932,-5.15044655368046,-4.53541842409616,-4.59558242087759,-4.85569721228555,-4.98715729080533,-5.47303169077394,-4.81909624114708,-4.83882833693959,-5.09866685026472,-6.81362934593602,-4.24533050384446,-4.05662369630769,-4.26672063909977,-5.34607270270271,-6.47416407463574,-4.2775313181439,0.0489200968682077,0.00302942869997654,0.0170446219403853,0.00946709164832337,0.0152894969621529,0.0312356585157226,-0.0121507130440547,-0.0586502004431858,0.0172823769520598,0.0344901824231287,0.0384413799505138,0.0157508304894478,0.0109190075757874,0.0254707214568842,0.0564867235822481,-0.0631500056121093,-0.00011003933132722,-0.00147945860970997,-42466.8449291823
-16.3558214395927,7.16246867503434,1.38317735294032,1.77070818551681,9.32836525337864,31.2224725763248,1.49533538772027,9.59912869724066,15.6699250287724,6.6795251061325,4.43628436571677,61.4200662788703,3.40137647132186,2.49341747900843,17.8028814706253,16.2144792194737,21.9766799498075,-5.15023038689853,-4.53524585608089,-4.59528143160123,-4.85544235662909,-4.98698703175246,-5.47284285698023,-4.81886150242556,-4.83847026744812,-5.09840211654992,-6.8130280134252,-4.24512682492884,-4.05629053492557,-4.26656446891446,-5.345903169019,-6.47419250465173,-4.2774786365352,0.0489046431450386,0.0030158252114315,0.01702713488808,0.0094579278222261,0.0152824646375333,0.0312247665813678,-0.0121605129107141,-0.0586603807055093,0.0172697794407002,0.0344538989136447,0.0384311175467882,0.0157293984370215,0.0109075924969815,0.0254667142858193,0.0565207347187385,-0.0631333435593318,-0.000109879023244582,-0.0014808789630002,-42466.8448013491
-16.3578729353224,7.16250411320101,1.38314703432563,1.77096982802816,9.32571161392547,31.207025794134,1.49525930168675,9.59947084047291,15.6676172395459,6.68058783430241,4.4376114528381,61.3955433395227,3.40106727895053,2.49320085887572,17.8003381421154,16.2106947518414,21.9721294733498,-5.15024211862075,-4.53527012754192,-4.59529669860514,-4.85542047153174,-4.98695266559989,-5.4728467991225,-4.81883047406048,-4.83840835056377,-5.09838840763252,-6.81302583303455,-4.24508101296163,-4.05627964188509,-4.26658219907628,-5.34586238376098,-6.47410241191427,-4.27751423471894,0.0489063489672359,0.00301690854204156,0.0170259166079797,0.00945501142098632,0.0152814783518525,0.0312241460377325,-0.0121634054235666,-0.0586694046366726,0.0172660506488407,0.0344505847877885,0.0384325229078959,0.0157280708467821,0.0109075851942052,0.0254658037465056,0.0565235498903815,-0.0631286737813272,-0.000109772275075144,-0.00148011235066279,-42466.8447877575
-16.3602745370081,7.16225287830411,1.38313604579856,1.77070180953912,9.32605269061168,31.2118072894045,1.49526060861756,9.59947277175831,15.6693013642544,6.67972082451775,4.4368822527661,61.4009188632955,3.40126764111949,2.49310378243694,17.7997428572498,16.210825962514,21.9759893012896,-5.15030892842496,-4.53532886499313,-4.5952909772665,-4.85534633118559,-4.98688212047189,-5.47284509299589,-4.81875577706572,-4.83822287958635,-5.09832471474415,-6.81297834485248,-4.24506435724937,-4.05624297063972,-4.26659355700614,-5.34580510985707,-6.47405418082483,-4.27761907139057,0.0489147127875279,0.0030242830753177,0.0170262252730164,0.00944930227526521,0.0152746100677138,0.031224899446392,-0.0121687348267012,-0.058687304666013,0.0172630809369064,0.034449219839519,0.0384329962609384,0.0157268931080499,0.0109114285394347,0.0254600656491393,0.0565132045545762,-0.0631217135382404,-0.000109871591598516,-0.00147969161074671,-42466.8447766169
-16.3632822774733,7.16215273999807,1.38312247225019,1.77093973513265,9.32735807376444,31.2129221866615,1.49527353841562,9.59930869803084,15.6687152998932,6.67998425794691,4.43679931755724,61.3996274837874,3.40124682833646,2.4932126950274,17.8015682807538,16.2116454286895,21.9751792075517,-5.1503520883666,-4.53536644187928,-4.59531789200172,-4.85529878420012,-4.98686439811591,-5.472850473109,-4.81868902277738,-4.83811076802915,-5.09828358531982,-6.81295607183208,-4.2450355152321,-4.05620801216796,-4.26661100087873,-5.34577144979904,-6.47398333470162,-4.27768935399421,0.0489186620087455,0.00302804651002932,0.0170292431795012,0.00944524058520222,0.0152731832872404,0.0312255389780633,-0.0121751861334656,-0.0586971122124922,0.0172601078137516,0.0344482530613929,0.0384308339517793,0.0157243722849056,0.0109137694156163,0.0254569203998686,0.0565048075106789,-0.0631159680165133,-0.000110012081128089,-0.00147997645100902,-42466.8447738827
-16.3659334832461,7.162305082335,1.38314102489555,1.7708406120872,9.32692606341822,31.2115461692281,1.49527150992377,9.59934677993588,15.6685016988151,6.67993764704964,4.43707753372354,61.3990637274604,3.40129081930177,2.49321198314691,17.8007280190733,16.2120920063339,21.9753680625516,-5.15030178805886,-4.53532757424224,-4.59527361875365,-4.85531337739591,-4.98685277527589,-5.47284372286101,-4.81862486034639,-4.83811281710517,-5.09822790154871,-6.81286650525236,-4.24500031450213,-4.05617997994309,-4.26658105508426,-5.34576452208779,-6.47395255796033,-4.27769746348041,0.0489139986944868,0.00302425459384449,0.0170250519550111,0.00944651438038823,0.0152723306416948,0.0312248920874683,-0.0121813492970398,-0.0586953011358369,0.0172544752471733,0.0344388731676459,0.0384277452050852,0.0157215756398705,0.01091035680189,0.0254569906274436,0.0565031510755019,-0.0631153923119672,-0.000109981015265455,-0.00147971581819935,-42466.844771806
-16.3659334832461,7.162305082335,1.38314102489555,1.7708406120872,9.32692606341822,31.2115461692281,1.49527150992377,9.59934677993588,15.6685016988151,6.67993764704964,4.43707753372354,61.3990637274604,3.40129081930177,2.49321198314691,17.8007280190733,16.2120920063339,21.9753680625516,-5.15030178805886,-4.53532757424224,-4.59527361875365,-4.85531337739591,-4.98685277527589,-5.47284372286101,-4.81862486034639,-4.83811281710517,-5.09822790154871,-6.81286650525236,-4.24500031450213,-4.05617997994309,-4.26658105508426,-5.34576452208779,-6.47395255796033,-4.27769746348041,0.0489139986944868,0.00302425459384449,0.0170250519550111,0.00944651438038823,0.0152723306416948,0.0312248920874683,-0.0121813492970398,-0.0586953011358369,0.0172544752471733,0.0344388731676459,0.0384277452050852,0.0157215756398705,0.01091035680189,0.0254569906274436,0.0565031510755019,-0.0631153923119672,-0.000109981015265455,-0.00147971581819935,-42466.844771806
-31.2440544879644,7.16228748680792,1.38312840507739,1.77092238270988,9.32627709007169,31.2104681475719,1.49525482076926,9.59914784122219,15.6697824404686,6.67995083744418,4.43693233762461,61.3962779905714,3.40121462069782,2.4931594763933,17.8006127316233,16.2108080321756,21.9749327136506,-5.1502831321139,-4.53531574444102,-4.59528014184934,-4.85529718023179,-4.98683296618358,-5.47283682458118,-4.81862420756801,-4.83807461788956,-5.09820597347067,-6.81283700876756,-4.24498031180124,-4.05616946960679,-4.26657480842207,-5.34575261398171,-6.47390574886375,-4.27768486317991,0.0489114070807043,0.00302188625599367,0.0170244174602235,0.00944426649846081,0.0152701270175981,0.0312233742441764,-0.012181852611247,-0.0587011517425078,0.0172512639867206,0.0344349542123853,0.0384255237539143,0.0157196280348256,0.0109086501529036,0.0254553835766412,0.0564997813333037,-0.0631173160132414,-0.00010994165336614,-0.0014793698706815,-42466.844569425
