"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","logLike"
-15.0919278564391,7.24696231404408,1.33024567059794,1.7858651276129,9.28824376891079,31.2067950247515,1.50252083688349,9.56039122538643,15.6607502462081,6.69611479689913,4.30311799770588,62.8425622414529,3.38772556369308,2.29095934043808,17.8045128564817,16.2831921596108,22.0520396911892,-4.68594072632218,-4.48504415028247,-4.43984998370373,-4.76408926959937,-4.84512235485803,-5.18294926490672,-4.93620667400479,-5.38710535485034,-4.9269846428545,-6.44777227297077,-3.87052633420847,-3.8981393867544,-4.12264435660394,-5.12087134619486,-5.96961864469864,-4.86401175045492,-42513.3102312
-15.4995868189861,7.24827457277429,1.3305347832044,1.78595270116143,9.28697862632718,31.2112166138141,1.50192111028712,9.55724130665263,15.6767186520475,6.68926061340475,4.30786877438883,62.8576301362708,3.38761695255631,2.29130030811057,17.8106601677152,16.2925968056415,22.0484139602583,-4.68564187696257,-4.48480531338816,-4.43959424742754,-4.76397491419958,-4.84494581831103,-5.18275320330353,-4.93587824323886,-5.38704801053127,-4.92686589587651,-6.44757639575056,-3.87029768465524,-3.89801976409988,-4.12245180406365,-5.12056511082874,-5.96911490723649,-4.86374634771064,-42513.3099680517
-15.8420719770177,7.24844766691727,1.33048557612653,1.78674803005858,9.28834992259397,31.2240672370985,1.50180376986605,9.55718736412878,15.6722316053526,6.69063029980379,4.30827933001225,62.8120044052599,3.38814956172797,2.29115985712225,17.8101765522363,16.2864056942652,22.0418967882949,-4.68578486390139,-4.48493374148514,-4.4397954971747,-4.764134795369,-4.8451747506662,-5.18288906385498,-4.93598511486135,-5.38729544513483,-4.92706815526499,-6.44766850182064,-3.87041084788127,-3.89819016013625,-4.12257621551906,-5.12072015822114,-5.96929167149056,-4.86404720416638,-42513.3097927586
-16.2698225835726,7.2487518116187,1.3304405883399,1.78649859906692,9.29066105573212,31.2180318047808,1.50204610216627,9.55585214543533,15.670338198185,6.69320527146411,4.30645880616541,62.8140152878796,3.38889725869102,2.29100189760427,17.8076721429185,16.2827398762525,22.0475796505171,-4.68573579827513,-4.48490429339831,-4.43983784575059,-4.76406251670771,-4.84520293609175,-5.18285811284096,-4.93597081729094,-5.38729463833627,-4.92702692386615,-6.44753063879882,-3.87039267843819,-3.89816678846176,-4.12252436615765,-5.12069347519149,-5.96925834640483,-4.86407127890897,-42513.3096411591
-17.1161415128243,7.24827925410436,1.33032345435213,1.78708857140744,9.28671919986305,31.2095573640323,1.50227529379804,9.56155447736486,15.6709442623453,6.69329710711602,4.30505262344839,62.8433830465061,3.38793117675466,2.29089552116619,17.8072111032303,16.2818154027779,22.0500154484987,-4.68575156380908,-4.48494057491044,-4.43989970906059,-4.7639853475849,-4.84523231960862,-5.18285026188901,-4.93606866079679,-5.38719183500332,-4.92697476125455,-6.44746657913584,-3.87038750672971,-3.89812502408294,-4.12253151656275,-5.12070129847614,-5.96924858456765,-4.8641311149985,-42513.3095133974
-17.6857024242059,7.24812072714409,1.33033595295365,1.78664286802262,9.28935803068077,31.2229961932969,1.50215186592595,9.55876058858385,15.6690331979644,6.69348807428087,4.30614940921648,62.8484206455378,3.38832871702259,2.2909719718393,17.8077202970375,16.2838828365562,22.0467080707611,-4.68567798939066,-4.48489750197771,-4.43979718105456,-4.7638772118051,-4.84510049704759,-5.18277716023949,-4.93600615180659,-5.38706673755033,-4.92687803695756,-6.44739994871495,-3.87030373075485,-3.89804875797919,-4.12247914579888,-5.12056838453606,-5.96902790988036,-4.86396999062395,-42513.3094609681
-18.094072112731,7.24815599546475,1.33040096826593,1.78663059217886,9.28960301151862,31.2189222056662,1.50204140231235,9.55839552443657,15.6694519410683,6.69166312394553,4.30659251271682,62.8378560668222,3.38866500508279,2.29103971292568,17.8072978209956,16.2853395098885,22.0488708521582,-4.68568623001399,-4.48491106110699,-4.43979521344337,-4.76392909350479,-4.84510231186438,-5.18280076681321,-4.93596604460628,-5.38712335046479,-4.92691855627595,-6.44746074452241,-3.87031793659647,-3.89807246327051,-4.12249569400483,-5.12061122072315,-5.9691472429929,-4.86401810002605,-42513.3094384754
-18.5101361488425,7.2482659943495,1.33041722519132,1.78675316204242,9.28872828574542,31.2140747990284,1.5020586994269,9.55705937156821,15.6705209108132,6.69319443250664,4.30651642138511,62.8336970650357,3.38840778050575,2.29108509100759,17.807990317806,16.2843722333441,22.0480845661133,-4.68569720903368,-4.48492124176838,-4.4397995826383,-4.7639691805352,-4.84510442326997,-5.1828265683848,-4.93595733049964,-5.3871471584315,-4.92694192840501,-6.44749563072982,-3.87032702724949,-3.89808682843215,-4.1225147504775,-5.12065183715001,-5.96920119572922,-4.86403175647735,-42513.3094237434
-19.1963957236117,7.24827469379457,1.33038762727253,1.78670617949331,9.28851909533047,31.2150977264878,1.50216566187219,9.55834389630437,15.6706498917395,6.69334154775775,4.30595862942996,62.8337869437069,3.38823307325092,2.29106436429674,17.8077004550108,16.2831134126415,22.0475078922904,-4.68571425748332,-4.48493072833741,-4.43980752519155,-4.76399774038081,-4.84511568892492,-5.1828491195883,-4.93595999820857,-5.38715812001296,-4.92695223486284,-6.44751903885962,-3.87034077147739,-3.89809210740557,-4.12253054185317,-5.1206840798913,-5.96924288123962,-4.86403289159358,-42513.3094103581
-20.1691185248175,7.24834371045532,1.33038232111914,1.78687993057484,9.28850679399707,31.2125562275969,1.50209070836966,9.5584893295276,15.6700692626541,6.69332414443994,4.30617622773789,62.8492439976637,3.38836005289396,2.2909862959502,17.8082520171078,16.2839721874487,22.0488948422659,-4.68569219661209,-4.48490798721761,-4.43980248535854,-4.76396743045561,-4.84509540893699,-5.18282820505559,-4.93596097875349,-5.3870989313976,-4.92690290138597,-6.4474782266182,-3.87033478354463,-3.89806685212401,-4.1225128035758,-5.1206638524096,-5.96922117365117,-4.86398022893674,-42513.3094037424
